,Season,Team,HomePoints,HF,HS,HY,HR,HST,HC,FTHG,HomeConceded,AwayPoints,AF,AS,AY,AR,AST,AC,FTAG,AwayConceded,TotalPoints,TotalFouls,TotalYellowCards,TotalRedCards,TotalBookings,TotalShots,TotalShotsOnTarget,GoalsFor,GoalsAllowed,GoalDifferential,rank
0,2001-2002,Burnley,8888,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888
0,2000-2001,Burnley,8888,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888
0,1999-2000,Burnley,8888,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888
0,1998-1999,Burnley,8888,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888
0,1997-1998,Burnley,8888,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888
0,1996-1997,Burnley,8888,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888
0,1995-1996,Burnley,8888,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888
0,1994-1995,Burnley,8888,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888
0,1993-1994,Burnley,8888,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888
80,1996-1997,Sunderland,27,,,,,,,20.0,18.0,13,,,,,,,15.0,35.0,40,,,,,,,35.0,53.0,-18.0,19
139,1999-2000,Sunderland,36,,,,,,,28.0,17.0,22,,,,,,,29.0,39.0,58,,,,,,,57.0,56.0,1.0,7
161,2000-2001,Sunderland,34,286.0,256.0,34.0,3.0,134.0,102.0,24.0,16.0,23,332.0,193.0,39.0,2.0,84.0,85.0,22.0,25.0,57,618.0,73.0,5.0,78.0,449.0,218.0,46.0,41.0,5.0,7
181,2001-2002,Sunderland,28,270.0,264.0,29.0,1.0,134.0,110.0,18.0,16.0,12,280.0,170.0,39.0,0.0,68.0,86.0,11.0,35.0,40,550.0,68.0,1.0,69.0,434.0,202.0,29.0,51.0,-22.0,17
200,2002-2003,Sunderland,11,287.0,200.0,27.0,0.0,95.0,130.0,11.0,31.0,8,243.0,124.0,33.0,1.0,68.0,86.0,10.0,34.0,19,530.0,60.0,1.0,61.0,324.0,163.0,21.0,65.0,-44.0,20
259,2005-2006,Sunderland,7,257.0,192.0,28.0,0.0,111.0,103.0,12.0,37.0,8,281.0,145.0,41.0,4.0,72.0,74.0,14.0,32.0,15,538.0,69.0,4.0,73.0,337.0,183.0,26.0,69.0,-43.0,20
300,2007-2008,Sunderland,30,239.0,222.0,29.0,1.0,118.0,116.0,23.0,21.0,9,234.0,179.0,38.0,3.0,91.0,73.0,13.0,38.0,39,473.0,67.0,4.0,71.0,401.0,209.0,36.0,59.0,-23.0,15
319,2008-2009,Sunderland,21,194.0,212.0,35.0,0.0,115.0,88.0,21.0,25.0,15,186.0,184.0,35.0,1.0,95.0,86.0,13.0,29.0,36,380.0,70.0,1.0,71.0,396.0,210.0,34.0,54.0,-20.0,16
339,2009-2010,Sunderland,34,257.0,206.0,42.0,2.0,119.0,86.0,32.0,19.0,10,261.0,178.0,40.0,7.0,97.0,95.0,16.0,37.0,44,518.0,82.0,9.0,91.0,384.0,216.0,48.0,56.0,-8.0,13
358,2010-2011,Sunderland,26,184.0,239.0,24.0,2.0,128.0,95.0,25.0,27.0,21,219.0,211.0,35.0,3.0,102.0,85.0,20.0,29.0,47,403.0,59.0,5.0,64.0,450.0,230.0,45.0,56.0,-11.0,10
378,2011-2012,Sunderland,28,183.0,225.0,27.0,1.0,126.0,100.0,26.0,17.0,17,206.0,192.0,33.0,2.0,107.0,79.0,19.0,29.0,45,389.0,60.0,3.0,63.0,417.0,233.0,45.0,46.0,-1.0,13
398,2012-2013,Sunderland,23,205.0,225.0,25.0,1.0,127.0,103.0,20.0,19.0,16,222.0,153.0,37.0,2.0,94.0,76.0,21.0,35.0,39,427.0,62.0,3.0,65.0,378.0,221.0,41.0,54.0,-13.0,17
419,2013-2014,Sunderland,18,236.0,290.0,39.0,2.0,74.0,107.0,21.0,27.0,20,208.0,200.0,29.0,5.0,63.0,81.0,20.0,33.0,38,444.0,68.0,7.0,75.0,490.0,137.0,41.0,60.0,-19.0,14
439,2014-2015,Sunderland,20,218.0,213.0,45.0,1.0,57.0,112.0,16.0,27.0,18,217.0,191.0,49.0,1.0,72.0,73.0,15.0,26.0,38,435.0,94.0,2.0,96.0,404.0,129.0,31.0,53.0,-22.0,16
0,2006-2007,Sunderland,8888,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888
0,2004-2005,Sunderland,8888,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888
0,2003-2004,Sunderland,8888,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888
0,1998-1999,Sunderland,8888,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888
0,1997-1998,Sunderland,8888,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888
0,1995-1996,Sunderland,8888,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888
0,1994-1995,Sunderland,8888,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888
0,1993-1994,Sunderland,8888,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888
16,1993-1994,Sheffield Weds,37,,,,,,,48.0,24.0,27,,,,,,,28.0,30.0,64,,,,,,,76.0,54.0,22.0,7
39,1994-1995,Sheffield Weds,28,,,,,,,26.0,26.0,23,,,,,,,23.0,31.0,51,,,,,,,49.0,57.0,-8.0,13
59,1995-1996,Sheffield Weds,26,,,,,,,30.0,31.0,14,,,,,,,18.0,30.0,40,,,,,,,48.0,61.0,-13.0,15
78,1996-1997,Sheffield Weds,34,,,,,,,25.0,16.0,23,,,,,,,25.0,35.0,57,,,,,,,50.0,51.0,-1.0,7
99,1997-1998,Sheffield Weds,32,,,,,,,30.0,26.0,12,,,,,,,22.0,41.0,44,,,,,,,52.0,67.0,-15.0,16
119,1998-1999,Sheffield Weds,26,,,,,,,20.0,15.0,20,,,,,,,21.0,27.0,46,,,,,,,41.0,42.0,-1.0,12
137,1999-2000,Sheffield Weds,21,,,,,,,21.0,23.0,10,,,,,,,17.0,47.0,31,,,,,,,38.0,70.0,-32.0,19
0,2014-2015,Sheffield Weds,8888,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888
0,2013-2014,Sheffield Weds,8888,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888
0,2012-2013,Sheffield Weds,8888,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888
0,2011-2012,Sheffield Weds,8888,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888
0,2010-2011,Sheffield Weds,8888,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888
0,2009-2010,Sheffield Weds,8888,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888
0,2008-2009,Sheffield Weds,8888,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888
0,2007-2008,Sheffield Weds,8888,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888
0,2006-2007,Sheffield Weds,8888,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888
0,2005-2006,Sheffield Weds,8888,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888
0,2004-2005,Sheffield Weds,8888,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888
0,2003-2004,Sheffield Weds,8888,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888
0,2002-2003,Sheffield Weds,8888,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888
0,2001-2002,Sheffield Weds,8888,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888
0,2000-2001,Sheffield Weds,8888,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888
172,2001-2002,Fulham,28,242.0,209.0,27.0,2.0,89.0,113.0,21.0,16.0,16,249.0,170.0,28.0,0.0,68.0,98.0,15.0,28.0,44,491.0,55.0,2.0,57.0,379.0,157.0,36.0,44.0,-8.0,13
192,2002-2003,Fulham,36,225.0,205.0,20.0,2.0,101.0,111.0,26.0,18.0,12,261.0,159.0,36.0,4.0,81.0,92.0,15.0,32.0,48,486.0,56.0,6.0,62.0,364.0,182.0,41.0,50.0,-9.0,14
212,2003-2004,Fulham,31,265.0,213.0,26.0,2.0,118.0,92.0,29.0,21.0,21,248.0,189.0,35.0,1.0,103.0,68.0,23.0,25.0,52,513.0,61.0,3.0,64.0,402.0,221.0,52.0,46.0,6.0,9
233,2004-2005,Fulham,28,224.0,190.0,21.0,2.0,98.0,90.0,29.0,26.0,16,265.0,160.0,36.0,5.0,85.0,92.0,23.0,34.0,44,489.0,57.0,7.0,64.0,350.0,183.0,52.0,60.0,-8.0,13
252,2005-2006,Fulham,41,232.0,180.0,26.0,1.0,100.0,82.0,31.0,21.0,7,228.0,178.0,37.0,1.0,78.0,83.0,17.0,37.0,48,460.0,63.0,2.0,65.0,358.0,178.0,48.0,58.0,-10.0,12
271,2006-2007,Fulham,28,250.0,207.0,25.0,3.0,101.0,95.0,18.0,18.0,11,232.0,160.0,33.0,0.0,78.0,80.0,20.0,42.0,39,482.0,58.0,3.0,61.0,367.0,179.0,38.0,60.0,-22.0,16
292,2007-2008,Fulham,20,222.0,201.0,24.0,3.0,113.0,104.0,22.0,31.0,16,237.0,183.0,36.0,3.0,93.0,84.0,16.0,29.0,36,459.0,60.0,6.0,66.0,384.0,206.0,38.0,60.0,-22.0,17
310,2008-2009,Fulham,36,207.0,231.0,24.0,1.0,136.0,116.0,28.0,16.0,17,209.0,200.0,17.0,0.0,98.0,76.0,11.0,18.0,53,416.0,41.0,1.0,42.0,431.0,234.0,39.0,34.0,5.0,7
332,2009-2010,Fulham,36,191.0,225.0,15.0,0.0,124.0,101.0,27.0,15.0,10,229.0,155.0,31.0,1.0,86.0,81.0,12.0,31.0,46,420.0,46.0,1.0,47.0,380.0,210.0,39.0,46.0,-7.0,12
352,2010-2011,Fulham,31,218.0,239.0,28.0,1.0,141.0,107.0,30.0,23.0,18,227.0,217.0,23.0,0.0,109.0,85.0,19.0,20.0,49,445.0,51.0,1.0,52.0,456.0,250.0,49.0,43.0,6.0,8
370,2011-2012,Fulham,35,162.0,302.0,22.0,0.0,192.0,109.0,36.0,26.0,17,188.0,187.0,32.0,0.0,109.0,79.0,12.0,25.0,52,350.0,54.0,0.0,54.0,489.0,301.0,48.0,51.0,-3.0,9
388,2012-2013,Fulham,24,187.0,257.0,20.0,3.0,142.0,95.0,28.0,30.0,19,197.0,168.0,28.0,0.0,102.0,81.0,22.0,30.0,43,384.0,48.0,3.0,51.0,425.0,244.0,50.0,60.0,-10.0,12
410,2013-2014,Fulham,18,186.0,266.0,32.0,0.0,94.0,125.0,24.0,38.0,14,197.0,165.0,25.0,1.0,55.0,69.0,16.0,47.0,32,383.0,57.0,1.0,58.0,431.0,149.0,40.0,85.0,-45.0,19
0,2014-2015,Fulham,8888,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888
0,2000-2001,Fulham,8888,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888
0,1999-2000,Fulham,8888,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888
0,1998-1999,Fulham,8888,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888
0,1997-1998,Fulham,8888,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888
0,1996-1997,Fulham,8888,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888
0,1995-1996,Fulham,8888,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888
0,1994-1995,Fulham,8888,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888
0,1993-1994,Fulham,8888,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888
7,1993-1994,Leeds,45,,,,,,,37.0,18.0,25,,,,,,,28.0,21.0,70,,,,,,,65.0,39.0,26.0,5
30,1994-1995,Leeds,44,,,,,,,35.0,15.0,29,,,,,,,24.0,23.0,73,,,,,,,59.0,38.0,21.0,5
51,1995-1996,Leeds,27,,,,,,,21.0,21.0,16,,,,,,,19.0,36.0,43,,,,,,,40.0,57.0,-17.0,13
71,1996-1997,Leeds,28,,,,,,,15.0,13.0,18,,,,,,,13.0,25.0,46,,,,,,,28.0,38.0,-10.0,11
94,1997-1998,Leeds,32,,,,,,,31.0,21.0,27,,,,,,,26.0,25.0,59,,,,,,,57.0,46.0,11.0,5
112,1998-1999,Leeds,41,,,,,,,32.0,9.0,26,,,,,,,30.0,25.0,67,,,,,,,62.0,34.0,28.0,4
131,1999-2000,Leeds,38,,,,,,,29.0,18.0,31,,,,,,,29.0,25.0,69,,,,,,,58.0,43.0,15.0,3
153,2000-2001,Leeds,36,300.0,281.0,30.0,0.0,132.0,169.0,36.0,21.0,32,289.0,194.0,42.0,3.0,96.0,101.0,28.0,22.0,68,589.0,72.0,3.0,75.0,475.0,228.0,64.0,43.0,21.0,4
174,2001-2002,Leeds,33,274.0,279.0,28.0,1.0,133.0,122.0,31.0,21.0,33,320.0,191.0,44.0,4.0,102.0,92.0,22.0,16.0,66,594.0,72.0,5.0,77.0,470.0,235.0,53.0,37.0,16.0,5
193,2002-2003,Leeds,24,279.0,249.0,28.0,0.0,111.0,107.0,25.0,26.0,23,268.0,164.0,43.0,2.0,99.0,72.0,33.0,31.0,47,547.0,71.0,2.0,73.0,413.0,210.0,58.0,57.0,1.0,15
213,2003-2004,Leeds,22,278.0,210.0,34.0,3.0,107.0,106.0,25.0,31.0,11,264.0,152.0,37.0,2.0,74.0,93.0,15.0,48.0,33,542.0,71.0,5.0,76.0,362.0,181.0,40.0,79.0,-39.0,19
0,2014-2015,Leeds,8888,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888
0,2013-2014,Leeds,8888,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888
0,2012-2013,Leeds,8888,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888
0,2011-2012,Leeds,8888,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888
0,2010-2011,Leeds,8888,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888
0,2009-2010,Leeds,8888,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888
0,2008-2009,Leeds,8888,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888
0,2007-2008,Leeds,8888,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888
0,2006-2007,Leeds,8888,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888
0,2005-2006,Leeds,8888,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888
0,2004-2005,Leeds,8888,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888
11,1993-1994,Newcastle,46,,,,,,,51.0,14.0,31,,,,,,,31.0,27.0,77,,,,,,,82.0,41.0,41.0,3
35,1994-1995,Newcastle,48,,,,,,,46.0,20.0,24,,,,,,,21.0,27.0,72,,,,,,,67.0,47.0,20.0,6
56,1995-1996,Newcastle,52,,,,,,,38.0,9.0,26,,,,,,,28.0,28.0,78,,,,,,,66.0,37.0,29.0,2
76,1996-1997,Newcastle,42,,,,,,,54.0,20.0,26,,,,,,,19.0,20.0,68,,,,,,,73.0,40.0,33.0,2
98,1997-1998,Newcastle,29,,,,,,,22.0,20.0,15,,,,,,,13.0,24.0,44,,,,,,,35.0,44.0,-9.0,13
117,1998-1999,Newcastle,27,,,,,,,26.0,25.0,19,,,,,,,22.0,29.0,46,,,,,,,48.0,54.0,-6.0,13
136,1999-2000,Newcastle,35,,,,,,,42.0,20.0,17,,,,,,,21.0,34.0,52,,,,,,,63.0,54.0,9.0,11
159,2000-2001,Newcastle,34,286.0,245.0,18.0,2.0,104.0,101.0,26.0,17.0,17,266.0,169.0,30.0,3.0,87.0,92.0,18.0,33.0,51,552.0,48.0,5.0,53.0,414.0,191.0,44.0,50.0,-6.0,11
179,2001-2002,Newcastle,39,243.0,263.0,17.0,0.0,129.0,155.0,40.0,23.0,32,255.0,201.0,33.0,2.0,94.0,107.0,34.0,29.0,71,498.0,50.0,2.0,52.0,464.0,223.0,74.0,52.0,22.0,4
198,2002-2003,Newcastle,47,200.0,274.0,19.0,1.0,170.0,147.0,36.0,17.0,22,243.0,215.0,29.0,2.0,114.0,113.0,27.0,31.0,69,443.0,48.0,3.0,51.0,489.0,284.0,63.0,48.0,15.0,3
219,2003-2004,Newcastle,38,247.0,280.0,17.0,0.0,166.0,142.0,33.0,14.0,18,239.0,168.0,29.0,3.0,96.0,95.0,19.0,26.0,56,486.0,46.0,3.0,49.0,448.0,262.0,52.0,40.0,12.0,5
238,2004-2005,Newcastle,28,226.0,305.0,25.0,3.0,163.0,151.0,25.0,25.0,16,263.0,180.0,33.0,2.0,92.0,85.0,22.0,32.0,44,489.0,58.0,5.0,63.0,485.0,255.0,47.0,57.0,-10.0,14
257,2005-2006,Newcastle,38,310.0,223.0,28.0,3.0,127.0,106.0,28.0,15.0,20,290.0,147.0,38.0,4.0,81.0,84.0,19.0,27.0,58,600.0,66.0,7.0,73.0,370.0,208.0,47.0,42.0,5.0,7
